,ope,consolidated_longitude,prix_kWh
805,Autre,2.640491,0.325
806,Autre,2.640491,0.325
807,Autre,2.141711,0.1909090909090909
808,Autre,2.141711,0.1909090909090909
809,Autre,2.484081,0.325
810,Autre,2.484081,0.325
811,Autre,2.482415,0.325
812,Autre,2.482415,0.325
813,Autre,2.478607,0.325
814,Autre,2.478607,0.325
815,Autre,2.460008,0.1909090909090909
816,Autre,2.460008,0.1909090909090909
817,Autre,2.631761,0.1909090909090909
818,Autre,2.631761,0.1909090909090909
819,Autre,2.516052,0.325
820,Autre,2.516052,0.325
821,Autre,2.219674,0.1909090909090909
822,Autre,2.219674,0.1909090909090909
823,Autre,2.340589,0.1909090909090909
824,Autre,2.340589,0.1909090909090909
825,Autre,2.338942,0.325
826,Autre,2.338942,0.325
827,Autre,2.205439,0.1909090909090909
828,Autre,2.205439,0.1909090909090909
829,Autre,2.209218,0.1909090909090909
830,Autre,2.209218,0.1909090909090909
831,Autre,2.202975,0.1909090909090909
832,Autre,2.202975,0.1909090909090909
833,Autre,2.199478,0.1909090909090909
834,Autre,2.330149,0.1909090909090909
835,Autre,2.640961,0.325
836,Izivia,2.320078,0.325
837,Autre,2.640961,0.325
838,Izivia,2.320078,0.325
839,Izivia,2.150202,0.1909090909090909
840,Izivia,2.150202,0.1909090909090909
841,Izivia,2.351968,0.1909090909090909
842,Izivia,2.351968,0.1909090909090909
843,Izivia,2.344589,0.1909090909090909
844,Izivia,2.344589,0.1909090909090909
845,Izivia,2.335975,0.325
846,Izivia,2.335975,0.325
847,Izivia,2.315636,0.325
848,Izivia,2.315636,0.325
849,Izivia,2.141333,0.1909090909090909
850,Izivia,2.252027,0.3428571428571428
851,Izivia,2.146948,0.1909090909090909
852,Izivia,2.146948,0.1909090909090909
853,Izivia,2.486793,0.1909090909090909
854,Izivia,2.486793,0.1909090909090909
855,Izivia,2.213465,0.325
856,Izivia,2.213465,0.325
857,Autre,2.270501,0.325
858,Autre,2.270501,0.325
859,Autre,2.270501,0.1909090909090909
860,Autre,2.270501,0.1909090909090909
861,Autre,2.484066,0.325
862,Autre,2.484066,0.325
863,Autre,2.457298,0.325
864,Autre,2.457298,0.325
865,Autre,2.47388,0.325
866,Autre,2.47388,0.325
867,Izivia,2.184659,0.1909090909090909
868,Izivia,2.044941,0.1909090909090909
869,Izivia,2.31427,0.3428571428571428
870,Izivia,2.3851,0.1909090909090909
871,Izivia,2.25284,0.3428571428571428
872,Izivia,2.25284,0.3428571428571428
873,Izivia,2.25284,0.3428571428571428
874,Izivia,2.25284,0.3428571428571428
875,Izivia,2.25284,0.3428571428571428
876,Izivia,2.25284,0.3428571428571428
877,Izivia,2.451673,0.1909090909090909
878,Izivia,2.451673,0.1909090909090909
879,Izivia,2.471163,0.1909090909090909
880,Izivia,2.471163,0.1909090909090909
881,Izivia,2.612862,0.1909090909090909
882,Izivia,2.612862,0.1909090909090909
883,Izivia,2.601128,0.1909090909090909
884,Izivia,2.601128,0.1909090909090909
885,Izivia,2.3851,0.1909090909090909
886,Izivia,2.250294,0.325
887,Izivia,2.37586,0.1909090909090909
888,Izivia,2.37586,0.1909090909090909
889,Izivia,2.389021,0.1909090909090909
890,Izivia,2.389021,0.1909090909090909
891,Izivia,2.37428,0.1909090909090909
892,Izivia,2.37428,0.1909090909090909
893,Izivia,2.383546,0.1909090909090909
894,Izivia,2.383546,0.1909090909090909
895,Izivia,2.370779,0.1909090909090909
896,Izivia,2.370779,0.1909090909090909
897,Izivia,2.236634,0.1909090909090909
898,Izivia,2.236634,0.1909090909090909
899,Izivia,2.542244,0.1909090909090909
900,Izivia,2.542244,0.1909090909090909
901,Izivia,2.228808,0.3428571428571428
902,Izivia,2.228808,0.3428571428571428
903,Izivia,2.228808,0.3428571428571428
904,Izivia,2.228808,0.3428571428571428
905,Izivia,2.322484,0.1909090909090909
906,Izivia,2.322484,0.1909090909090909
907,Izivia,2.329537,0.1909090909090909
908,Izivia,2.329537,0.1909090909090909
909,Izivia,2.028097,0.1909090909090909
910,Izivia,2.028097,0.1909090909090909
911,Izivia,2.229961,0.1909090909090909
912,Izivia,2.229961,0.1909090909090909
913,Izivia,2.229961,0.1909090909090909
914,Izivia,2.229961,0.1909090909090909
915,Izivia,2.479328,0.1909090909090909
916,Izivia,2.479328,0.1909090909090909
917,Izivia,2.310958,0.1909090909090909
918,Izivia,2.310958,0.1909090909090909
919,Izivia,2.322472,0.1909090909090909
920,Izivia,2.322472,0.1909090909090909
921,Izivia,2.1842,0.325
922,Izivia,2.1842,0.325
923,Izivia,2.24842,0.3428571428571428
924,Izivia,2.24842,0.3428571428571428
925,Izivia,2.24842,0.3428571428571428
926,Izivia,2.24842,0.3428571428571428
927,Izivia,2.260623,0.3428571428571428
928,Izivia,2.260623,0.3428571428571428
929,Izivia,2.260623,0.3428571428571428
930,Izivia,2.260623,0.3428571428571428
931,Izivia,2.260623,0.3428571428571428
932,Izivia,2.260623,0.3428571428571428
933,Izivia,2.228808,0.3428571428571428
934,Izivia,2.287242,0.1909090909090909
935,Izivia,2.287242,0.1909090909090909
936,Izivia,2.247911,0.1909090909090909
937,Izivia,2.232948,0.1909090909090909
938,Izivia,2.549201,0.36
939,Izivia,2.549201,0.36
940,Izivia,2.526659,0.325
941,Izivia,2.526659,0.325
942,Izivia,2.243501,0.1909090909090909
943,Izivia,2.243501,0.1909090909090909
944,Izivia,2.151554,0.1909090909090909
945,Izivia,2.151554,0.1909090909090909
946,Izivia,2.235762,0.325
947,Izivia,2.235762,0.325
948,Izivia,2.224059,0.325
949,Izivia,2.224059,0.325
950,Izivia,2.22766,0.325
951,Izivia,2.22766,0.325
952,Izivia,2.321968,0.1909090909090909
953,Izivia,2.321968,0.1909090909090909
954,Izivia,2.312299,0.1909090909090909
955,Izivia,2.312299,0.1909090909090909
956,Izivia,2.319999,0.325
957,Izivia,2.319999,0.325
958,Izivia,2.284159,0.1909090909090909
959,Izivia,2.284159,0.1909090909090909
960,Izivia,2.284068,0.325
961,Izivia,2.284068,0.325
962,Izivia,2.317675,0.1909090909090909
963,Izivia,2.317675,0.1909090909090909
964,Izivia,2.313771,0.1909090909090909
965,Izivia,2.313771,0.1909090909090909
966,Izivia,2.250294,0.325
967,Izivia,2.232948,0.1909090909090909
968,Izivia,2.444934,0.325
969,Izivia,2.247911,0.1909090909090909
970,Izivia,2.444934,0.325
971,Izivia,2.239076,0.1909090909090909
972,Izivia,2.239076,0.1909090909090909
973,Izivia,2.257649,0.1909090909090909
974,Izivia,2.257649,0.1909090909090909
975,Izivia,2.535132,0.1909090909090909
976,Izivia,2.535132,0.1909090909090909
977,Izivia,2.535132,0.3428571428571428
978,Izivia,2.535132,0.3428571428571428
979,Izivia,2.535132,0.3428571428571428
980,Izivia,2.227553,0.325
981,Izivia,2.227553,0.325
982,Izivia,2.225601,0.325
983,Izivia,2.225601,0.325
984,Izivia,2.011658,0.325
985,Izivia,2.011658,0.325
986,Izivia,2.549687,0.325
987,Izivia,2.549687,0.325
988,Izivia,2.566347,0.325
989,Izivia,2.566347,0.325
990,Izivia,2.259156,0.3428571428571428
991,Izivia,2.259156,0.3428571428571428
992,Izivia,2.259156,0.3428571428571428
993,Izivia,2.259156,0.3428571428571428
994,Izivia,2.259156,0.3428571428571428
995,Izivia,2.259156,0.3428571428571428
996,Izivia,2.353092,0.325
997,Izivia,2.353092,0.325
998,Izivia,2.21486,0.325
999,Izivia,2.21486,0.325
1000,Izivia,2.252027,0.3428571428571428
1001,Izivia,2.258038,0.3428571428571428
1002,Izivia,2.252027,0.3428571428571428
1003,Izivia,2.284725,0.3428571428571428
1004,Izivia,2.289905,0.3428571428571428
1005,Izivia,2.289905,0.3428571428571428
1006,Izivia,2.282812,0.3428571428571428
1007,Izivia,2.282812,0.3428571428571428
1008,Izivia,2.282812,0.3428571428571428
1009,Izivia,2.282812,0.3428571428571428
1010,Izivia,2.282812,0.3428571428571428
1011,Izivia,2.282806,0.3428571428571428
1012,Izivia,2.282806,0.3428571428571428
1013,Izivia,2.282806,0.3428571428571428
1014,Izivia,2.282806,0.3428571428571428
1015,Izivia,2.282806,0.3428571428571428
1016,Izivia,2.282806,0.3428571428571428
1017,Izivia,2.284725,0.3428571428571428
1018,Izivia,2.284725,0.3428571428571428
1019,Izivia,2.270931,0.3428571428571428
1020,Izivia,2.284725,0.3428571428571428
1021,Izivia,2.284725,0.3428571428571428
1022,Izivia,2.284725,0.3428571428571428
1023,Izivia,2.165078,0.3428571428571428
1024,Izivia,2.165078,0.3428571428571428
1025,Izivia,2.165078,0.3428571428571428
1026,Izivia,2.165078,0.3428571428571428
1027,Izivia,2.165078,0.3428571428571428
1028,Izivia,2.213824,0.3428571428571428
1029,Izivia,2.213824,0.3428571428571428
1030,Izivia,2.213824,0.3428571428571428
1031,Izivia,2.213824,0.3428571428571428
1032,Izivia,2.213824,0.3428571428571428
1033,Izivia,2.213824,0.3428571428571428
1034,Izivia,2.289905,0.3428571428571428
1035,Izivia,2.289905,0.3428571428571428
1036,Izivia,2.289905,0.3428571428571428
1037,Izivia,2.301669,0.3428571428571428
1038,Izivia,2.270931,0.3428571428571428
1039,Izivia,2.270931,0.3428571428571428
1040,Izivia,2.270931,0.3428571428571428
1041,Izivia,2.270931,0.3428571428571428
1042,Izivia,2.264081,0.3428571428571428
1043,Izivia,2.264081,0.3428571428571428
1044,Izivia,2.264081,0.3428571428571428
1045,Izivia,2.264081,0.3428571428571428
1046,Izivia,2.264081,0.3428571428571428
1047,Izivia,2.264081,0.3428571428571428
1048,Izivia,2.269387,0.3428571428571428
1049,Izivia,2.269387,0.3428571428571428
1050,Izivia,2.269387,0.3428571428571428
1051,Izivia,2.269387,0.3428571428571428
1052,Izivia,2.269387,0.3428571428571428
1053,Izivia,2.284057,0.3428571428571428
1054,Izivia,2.284057,0.3428571428571428
1055,Izivia,2.284057,0.3428571428571428
1056,Izivia,2.284057,0.3428571428571428
1057,Izivia,2.284057,0.3428571428571428
1058,Izivia,2.280009,0.3428571428571428
1059,Izivia,2.280009,0.3428571428571428
1060,Izivia,2.280009,0.3428571428571428
1061,Izivia,2.280009,0.3428571428571428
1062,Izivia,2.280009,0.3428571428571428
1063,Izivia,2.301669,0.3428571428571428
1064,Izivia,2.301669,0.3428571428571428
1065,Izivia,2.301669,0.3428571428571428
1066,Izivia,2.301669,0.3428571428571428
1067,Izivia,2.227086,0.3428571428571428
1068,Izivia,2.227086,0.3428571428571428
1069,Izivia,2.227086,0.3428571428571428
1070,Izivia,2.212834,0.1909090909090909
1071,Izivia,2.20638,0.1909090909090909
1072,Izivia,2.227161,0.1909090909090909
1073,Izivia,2.227161,0.1909090909090909
1074,Izivia,2.178067,0.1909090909090909
1075,Izivia,2.178067,0.1909090909090909
1076,Izivia,2.276657,0.1909090909090909
1077,Izivia,2.276657,0.1909090909090909
1078,Izivia,2.264953,0.1909090909090909
1079,Izivia,2.264953,0.1909090909090909
1080,Izivia,2.188014,0.1909090909090909
1081,Izivia,2.188014,0.1909090909090909
1082,Izivia,2.192191,0.1909090909090909
1083,Izivia,2.192191,0.1909090909090909
1084,Izivia,2.240082,0.1909090909090909
1085,Izivia,2.240082,0.1909090909090909
1086,Izivia,2.239694,0.1909090909090909
1087,Izivia,2.239694,0.1909090909090909
1088,Izivia,2.212253,0.1909090909090909
1089,Izivia,2.212253,0.1909090909090909
1090,Izivia,2.207385,0.1909090909090909
1091,Izivia,2.207385,0.1909090909090909
1092,Izivia,2.215528,0.1909090909090909
1093,Izivia,2.215528,0.1909090909090909
1094,Izivia,2.207391,0.1909090909090909
1095,Izivia,2.207391,0.1909090909090909
1096,Izivia,2.210997,0.1909090909090909
1097,Izivia,2.210997,0.1909090909090909
1098,Izivia,2.220406,0.1909090909090909
1099,Izivia,2.220406,0.1909090909090909
1100,Izivia,2.20638,0.1909090909090909
1101,Izivia,2.212834,0.1909090909090909
1102,Izivia,2.227086,0.3428571428571428
1103,Izivia,2.290181,0.1909090909090909
1104,Izivia,2.227086,0.3428571428571428
1105,Izivia,2.227086,0.3428571428571428
1106,Izivia,2.234801,0.3428571428571428
1107,Izivia,2.234801,0.3428571428571428
1108,Izivia,2.234801,0.3428571428571428
1109,Izivia,2.234801,0.3428571428571428
1110,Izivia,2.234801,0.3428571428571428
1111,Izivia,2.234801,0.3428571428571428
1112,Izivia,2.237844,0.3428571428571428
1113,Izivia,2.237844,0.3428571428571428
1114,Izivia,2.237844,0.3428571428571428
1115,Izivia,2.237844,0.3428571428571428
1116,Izivia,2.17596,0.1909090909090909
1117,Izivia,2.17596,0.1909090909090909
1118,Izivia,2.189425,0.1909090909090909
1119,Izivia,2.189425,0.1909090909090909
1120,Izivia,2.35707,0.1909090909090909
1121,Izivia,2.35707,0.1909090909090909
1122,Izivia,2.05212,0.1909090909090909
1123,Izivia,2.05212,0.1909090909090909
1124,Izivia,2.177236,0.1909090909090909
1125,Izivia,2.177236,0.1909090909090909
1126,Izivia,2.17895,0.1909090909090909
1127,Izivia,2.17895,0.1909090909090909
1128,Izivia,2.131865,0.1909090909090909
1129,Izivia,2.131865,0.1909090909090909
1130,Izivia,2.15031,0.1909090909090909
1131,Izivia,2.15031,0.1909090909090909
1132,Izivia,2.290181,0.1909090909090909
1133,Izivia,2.270931,0.3428571428571428
1134,Izivia,2.289905,0.3428571428571428
1135,Izivia,2.247755,0.325
1136,Izivia,2.140268,0.325
1137,Izivia,2.258038,0.3428571428571428
1138,Izivia,2.254615,0.3428571428571428
1139,Izivia,2.254615,0.3428571428571428
1140,Izivia,2.254615,0.3428571428571428
1141,Izivia,2.254615,0.3428571428571428
1142,Izivia,2.254615,0.3428571428571428
1143,Izivia,2.247755,0.325
1144,Izivia,2.119152,0.325
1145,Izivia,2.119152,0.325
1146,Izivia,2.140268,0.325
1147,Izivia,2.258038,0.3428571428571428
1148,Izivia,2.143236,0.325
1149,Izivia,2.143236,0.325
1150,Izivia,2.241986,0.3428571428571428
1151,Izivia,2.241986,0.3428571428571428
1152,Izivia,2.241986,0.3428571428571428
1153,Izivia,2.241986,0.3428571428571428
1154,Izivia,2.241986,0.3428571428571428
1155,Izivia,2.241986,0.3428571428571428
1156,Izivia,2.230145,0.3428571428571428
1157,Izivia,2.258038,0.3428571428571428
1158,Izivia,2.258038,0.3428571428571428
1159,Izivia,2.230145,0.3428571428571428
1160,Izivia,2.275604,0.3428571428571428
1161,Izivia,2.164531,0.3428571428571428
1162,Izivia,2.175402,0.3428571428571428
1163,Izivia,2.175402,0.3428571428571428
1164,Izivia,2.167502,0.3428571428571428
1165,Izivia,2.152863,0.3428571428571428
1166,Izivia,2.152863,0.3428571428571428
1167,Izivia,2.169532,0.3428571428571428
1168,Izivia,2.169532,0.3428571428571428
1169,Izivia,2.275604,0.3428571428571428
1170,Izivia,2.275604,0.3428571428571428
1171,Izivia,2.164531,0.3428571428571428
1172,Izivia,2.275604,0.3428571428571428
1173,Izivia,2.275604,0.3428571428571428
1174,Izivia,2.275604,0.3428571428571428
1175,Izivia,2.270023,0.3428571428571428
1176,Izivia,2.270023,0.3428571428571428
1177,Izivia,2.270023,0.3428571428571428
1178,Izivia,2.270023,0.3428571428571428
1179,Izivia,2.270023,0.3428571428571428
1180,Izivia,2.258038,0.3428571428571428
1181,Izivia,2.230145,0.3428571428571428
1182,Izivia,2.254615,0.3428571428571428
1183,Izivia,2.230145,0.3428571428571428
1184,Izivia,2.307657,0.1909090909090909
1185,Izivia,2.427408,0.1909090909090909
1186,Izivia,2.324704,0.1909090909090909
1187,Izivia,2.324704,0.1909090909090909
1188,Izivia,2.320821,0.1909090909090909
1189,Izivia,2.320821,0.1909090909090909
1190,Izivia,2.307657,0.1909090909090909
1191,Izivia,2.240936,0.3428571428571428
1192,Izivia,2.252363,0.3428571428571428
1193,Izivia,2.240936,0.3428571428571428
1194,Izivia,2.240936,0.3428571428571428
1195,Izivia,2.240936,0.3428571428571428
1196,Izivia,2.240936,0.3428571428571428
1197,Izivia,2.240936,0.3428571428571428
1198,Izivia,2.252363,0.3428571428571428
1199,Izivia,2.427408,0.1909090909090909
1200,Izivia,2.234965,0.1909090909090909
1201,Izivia,2.234965,0.1909090909090909
1202,Izivia,2.230529,0.325
1203,Izivia,2.230529,0.325
1204,Izivia,2.288422,0.325
1205,Izivia,2.288422,0.325
1206,Izivia,2.308342,0.325
1207,Izivia,2.308342,0.325
1208,Izivia,2.222437,0.325
1209,Izivia,2.230145,0.3428571428571428
1210,Izivia,2.237767,0.325
1211,Izivia,2.237767,0.325
1212,Izivia,2.177418,0.325
1213,Izivia,2.177418,0.325
1214,Izivia,2.237223,0.325
1215,Izivia,2.237223,0.325
1216,Izivia,2.252363,0.3428571428571428
1217,Izivia,2.222437,0.325
1218,Izivia,2.252363,0.3428571428571428
1219,Izivia,2.252363,0.3428571428571428
1220,Izivia,2.252363,0.3428571428571428
1221,Izivia,2.229152,0.3428571428571428
1222,Izivia,2.229152,0.3428571428571428
1223,Izivia,2.229152,0.3428571428571428
1224,Izivia,2.229152,0.3428571428571428
1225,Izivia,2.229152,0.3428571428571428
1226,Izivia,2.229152,0.3428571428571428
1227,Izivia,2.230145,0.3428571428571428
1228,Izivia,0.181111,0.27
1229,Izivia,0.999401,0.3828
1230,Izivia,0.339443,0.4451162790697675
1231,Izivia,0.339443,0.3828
1232,Izivia,0.339443,0.3828
1233,Izivia,0.339443,0.3828
1234,Izivia,0.67219,0.27
1235,Izivia,0.67219,0.27
1236,Izivia,0.624025,0.4451162790697675
1237,Izivia,0.624025,0.3828
1238,Izivia,0.624025,0.3828
1239,Izivia,0.624025,0.3828
1240,Izivia,0.656492,0.27
1241,Izivia,0.656492,0.27
1242,Izivia,0.07137,0.4451162790697675
1243,Izivia,0.07137,0.3828
1244,Izivia,0.07137,0.3828
1245,Izivia,0.07137,0.3828
1246,Izivia,0.676419,0.27
1247,Izivia,0.676419,0.27
1248,Izivia,0.999401,0.4451162790697675
1249,Izivia,0.630348,0.27
1250,Izivia,0.630348,0.27
1251,Izivia,0.14084,0.3828
1252,Izivia,0.882228,0.27
1253,Izivia,0.616868,0.27
1254,Izivia,0.310212,0.27
1255,Izivia,0.310212,0.27
1256,Izivia,0.30878,0.27
1257,Izivia,0.30878,0.27
1258,Izivia,0.340556,0.27
1259,Izivia,0.340556,0.27
1260,Izivia,0.707673,0.27
1261,Izivia,0.707673,0.27
1262,Izivia,0.650561,0.27
1263,Izivia,0.650561,0.27
1264,Izivia,0.706495,0.27
1265,Izivia,0.706495,0.27
1266,Izivia,0.882228,0.27
1267,Izivia,0.62705,0.27
1268,Izivia,0.741111,0.27
1269,Izivia,0.741111,0.27
1270,Izivia,0.670505,0.27
1271,Izivia,0.745556,0.27
1272,Izivia,0.745556,0.27
1273,Izivia,0.663889,0.27
1274,Izivia,0.663889,0.27
1275,Izivia,0.216508,0.27
1276,Izivia,0.216508,0.27
1277,Izivia,0.655556,0.27
1278,Izivia,0.655556,0.27
1279,Izivia,0.608545,0.3828
1280,Izivia,0.62705,0.27
1281,Izivia,0.999401,0.3828
1282,Izivia,0.102908,0.27
1283,Izivia,0.999401,0.3828
1284,Izivia,0.025985,0.27
1285,Izivia,0.554053,0.27
1286,Izivia,0.554053,0.27
1287,Izivia,0.552938,0.27
1288,Izivia,0.552938,0.27
1289,Izivia,0.270507,0.27
1290,Izivia,0.270507,0.27
1291,Izivia,0.274231,0.27
1292,Izivia,0.274231,0.27
1293,Izivia,0.890833,0.27
1294,Izivia,0.451676,0.27
1295,Izivia,0.890833,0.27
1296,Izivia,0.293672,0.27
1297,Izivia,0.293672,0.27
1298,Izivia,0.159444,0.27
1299,Izivia,0.159444,0.27
1300,Izivia,0.640469,0.27
1301,Izivia,0.640469,0.27
1302,Izivia,0.644147,0.27
1303,Izivia,0.644147,0.27
1304,Izivia,0.347643,0.27
1305,Izivia,0.347643,0.27
1306,Izivia,0.577217,0.27
1307,Izivia,0.577217,0.27
1308,Izivia,0.025985,0.27
1309,Izivia,0.378629,0.27
1310,Izivia,0.669306,0.27
1311,Izivia,0.378629,0.27
1312,Izivia,0.669306,0.27
1313,Izivia,0.102908,0.27
1314,Izivia,0.181111,0.27
1315,Izivia,0.299375,0.27
1316,Izivia,0.299375,0.27
1317,Izivia,0.625405,0.27
1318,Izivia,0.625405,0.27
1319,Izivia,0.621467,0.27
1320,Izivia,0.621467,0.27
1321,Izivia,0.689687,0.27
1322,Izivia,0.689687,0.27
1323,Izivia,0.090439,0.27
1324,Izivia,0.090439,0.27
1325,Izivia,0.088177,0.27
1326,Izivia,0.088177,0.27
1327,Izivia,0.493029,0.27
1328,Izivia,0.493029,0.27
1329,Izivia,0.591389,0.27
1330,Izivia,0.591389,0.27
1331,Izivia,0.7375,0.27
1332,Izivia,0.7375,0.27
1333,Izivia,0.376292,0.27
1334,Izivia,0.376292,0.27
1335,Izivia,0.616868,0.27
1336,Izivia,0.670505,0.27
1337,Izivia,0.451676,0.27
1338,Izivia,0.609229,0.27
1339,Izivia,0.218302,0.27
1340,Izivia,0.218302,0.27
1341,Izivia,0.659898,0.27
1342,Izivia,0.659898,0.27
1343,Izivia,0.298611,0.27
1344,Izivia,0.298611,0.27
1345,Izivia,0.459611,0.27
1346,Izivia,0.459611,0.27
1347,Izivia,0.763611,0.27
1348,Izivia,0.763611,0.27
1349,Izivia,0.359663,0.27
1350,Izivia,0.609229,0.27
1351,Izivia,0.333498,0.27
1352,Izivia,0.760762,0.27
1353,Izivia,0.760762,0.27
1354,Izivia,0.767955,0.27
1355,Izivia,0.767955,0.27
1356,Izivia,0.943916,0.27
1357,Izivia,0.943916,0.27
1358,Izivia,0.985842,0.27
1359,Izivia,0.985842,0.27
1360,Izivia,0.335512,0.27
1361,Izivia,0.335512,0.27
1362,Izivia,0.335646,0.27
1363,Izivia,0.603436,0.27
1364,Izivia,0.603436,0.27
1365,Izivia,0.606086,0.27
1366,Izivia,0.606086,0.27
1367,Izivia,0.616936,0.27
1368,Izivia,0.359663,0.27
1369,Izivia,0.256566,0.27
1370,Izivia,0.256566,0.27
1371,Izivia,0.261792,0.27
1372,Izivia,0.261792,0.27
1373,Izivia,0.032222,0.27
1374,Izivia,0.032222,0.27
1375,Izivia,0.163333,0.27
1376,Izivia,0.163333,0.27
1377,Izivia,0.168611,0.27
1378,Izivia,0.168611,0.27
1379,Izivia,0.169167,0.27
1380,Izivia,0.169167,0.27
1381,Izivia,0.167222,0.27
1382,Izivia,0.167222,0.27
1383,Izivia,0.15449,0.27
1384,Izivia,0.15449,0.27
1385,Izivia,0.177198,0.27
1386,Izivia,0.177198,0.27
1387,Izivia,0.5974,0.27
1388,Izivia,0.5974,0.27
1389,Izivia,0.604511,0.27
1390,Izivia,0.335646,0.27
1391,Izivia,0.604511,0.27
