nom_operateur,nom_enseigne,nom_station,implantation_station,adresse_station,code_insee_commune,nbre_pdc,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,horaires,accessibilite_pmr,date_mise_en_service,date_maj,last_modified,lon,lat,prix_kWh,prix_session,code_departement,nom_departement,region
Freshmile SAS,Freshmile,Aéroport d'Orléans,Voirie,Zone des 4 vents 45550 Saint-Denis de l'Hôtel,,4,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-02-02,2023-01-21,2023-02-26T08:53:12Z,2.161801,47.898629,0.2718181818181818,,,,
Freshmile SAS,Freshmile,Aéroport d'Orléans,Voirie,Zone des 4 vents 45550 Saint-Denis de l'Hôtel,,4,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2021-06-25,2023-01-31,2023-02-26T08:53:12Z,2.161801,47.898629,0.2718181818181818,,,,
Freshmile SAS,Freshmile,Aéroport d'Orléans,Voirie,Zone des 4 vents 45550 Saint-Denis de l'Hôtel,,4,22.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-02-02,2023-01-28,2023-02-26T08:53:12Z,2.161801,47.898629,0.2718181818181818,,,,
Freshmile SAS,Freshmile,Aéroport d'Orléans,Voirie,Zone des 4 vents 45550 Saint-Denis de l'Hôtel,,4,22.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2021-06-25,2023-01-31,2023-02-26T08:53:12Z,2.161801,47.898629,0.2718181818181818,,,,
Freshmile SAS,Freshmile,Aiseau - Presles,Voirie,Rue John Kennedy 150 6250 Roselies,,2,22.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-02-07,2023-01-29,2023-02-26T08:53:12Z,4.57130327,50.41575798,0.2718181818181818,,,,
Freshmile SAS,Freshmile,Aiseau - Presles,Voirie,Rue John Kennedy 150 6250 Roselies,,2,50.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-02-07,2023-01-29,2023-02-26T08:53:12Z,4.57130327,50.41575798,0.226,,,,
Freshmile SAS,Freshmile,"Boé, ABM AGEN",Voirie,Lamothe Magnac 47550 Boé,,3,60.0,False,False,True,False,False,False,True,True,True,"Mo-Fr 08:00-11:00,Mo-Fr 14:00-18:00,Sa 09:00-11:00,Sa 14:00-17:00",Accessibilité inconnue,2022-10-31,2023-01-31,2023-02-26T08:53:12Z,0.62728812,44.17609887,0.22,,47,Lot-et-Garonne,Nouvelle-Aquitaine
Freshmile SAS,Freshmile,AD Delhaize Chaudfontaine,Voirie,Rue Général Jacques 99 4051 Chaudfontaine,,3,50.0,False,False,True,True,False,False,True,True,True,24/7,Accessibilité inconnue,2021-06-09,2023-01-31,2023-02-26T08:53:12Z,5.63124988,50.59191474,0.226,,,,
Freshmile SAS,Freshmile,AD Delhaize Hognoul,Voirie,Rue des Moulins 17 4342 Awans,,3,11.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2021-06-09,2023-01-31,2023-02-26T08:53:12Z,5.46528555,50.68334301,0.3536363636363636,,,,
Freshmile SAS,Freshmile,AD Delhaize Hognoul,Voirie,Rue des Moulins 17 4342 Awans,,3,11.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2021-06-09,2023-01-31,2023-02-26T08:53:12Z,5.46528555,50.68334301,0.3536363636363636,,,,
Freshmile SAS,Freshmile,AD Delhaize Hognoul,Voirie,Rue des Moulins 17 4342 Awans,,3,50.0,False,False,True,True,False,False,True,True,True,24/7,Accessibilité inconnue,2021-06-09,2023-01-31,2023-02-26T08:53:12Z,5.46528555,50.68334301,0.226,,,,
Freshmile SAS,Freshmile,AD Delhaize Hannut,Voirie,Rue Albert 1° 72 4280 Hannut,,3,50.0,False,False,True,True,False,False,True,True,True,24/7,Accessibilité inconnue,2021-06-09,2023-01-30,2023-02-26T08:53:12Z,5.08290178,50.67035052,0.226,,,,
Freshmile SAS,Freshmile,AD Delhaize Hannut,Voirie,Rue Albert 1° 72 4280 Hannut,,3,11.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2021-06-09,2023-01-31,2023-02-26T08:53:12Z,5.08290178,50.67035052,0.3536363636363636,,,,
Freshmile SAS,Freshmile,AD Delhaize Hannut,Voirie,Rue Albert 1° 72 4280 Hannut,,3,11.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2021-06-09,2023-01-31,2023-02-26T08:53:12Z,5.08290178,50.67035052,0.3536363636363636,,,,
Freshmile SAS,Freshmile,AD Delhaize Chaudfontaine,Voirie,Rue Général Jacques 99 4051 Chaudfontaine,,3,11.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2021-06-09,2023-01-31,2023-02-26T08:53:12Z,5.63124988,50.59191474,0.3536363636363636,,,,
Freshmile SAS,Freshmile,AD Delhaize Chaudfontaine,Voirie,Rue Général Jacques 99 4051 Chaudfontaine,,3,11.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2021-06-09,2023-01-31,2023-02-26T08:53:12Z,5.63124988,50.59191474,0.3536363636363636,,,,
Freshmile SAS,Freshmile,"Rouy, Place du 11 Novembre",Voirie,Place du 11 Novembre 58110 Rouy,,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2020-10-16,2023-01-27,2023-02-26T08:53:12Z,3.564,47.0266,0.2718181818181818,,,,
Freshmile SAS,Freshmile,"Rouy, Place du 11 Novembre",Voirie,Place du 11 Novembre 58110 Rouy,,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2020-10-16,2023-01-27,2023-02-26T08:53:12Z,3.564,47.0266,0.2718181818181818,,,,
Freshmile SAS,Freshmile,"Aléria, Domaine de Riva Bella, SPA",Voirie,"Linguizzetta FR, Route de Riva Bella 20270 Aléria",,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-07-05,2023-01-30,2023-02-26T08:53:12Z,9.553523,42.157101,0.2718181818181818,,,,
Freshmile SAS,Freshmile,"Aléria, Domaine de Riva Bella, SPA",Voirie,"Linguizzetta FR, Route de Riva Bella 20270 Aléria",,2,22.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-07-05,2023-01-30,2023-02-26T08:53:12Z,9.553523,42.157101,0.2718181818181818,,,,
